day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;95200;BANANAS;4888;31;;;;;4894;22;;;;;4891.0;738.6953
-1;95300;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;752.0
-1;95300;BANANAS;4888;23;;;;;4894;1;4895;22;;;4891.0;728.8594
-1;95400;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;752.0
-1;95400;BANANAS;4888;31;;;;;4895;31;;;;;4891.5;739.0078
-1;95500;BANANAS;4890;2;4889;28;;;4895;1;4896;27;;;4892.5;737.8047
-1;95500;PEARLS;9998;1;9996;1;9995;27;10004;1;10005;27;;;10001.0;752.0
-1;95600;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;752.0
-1;95600;BANANAS;4890;23;;;;;4891;8;4897;23;;;4890.5;745.5
-1;95700;PEARLS;9996;2;9995;24;;;9998;1;10004;2;10005;24;9997.0;752.0
-1;95700;BANANAS;4891;2;4890;24;;;4897;26;;;;;4894.0;736.2656
-1;95800;PEARLS;9996;2;9995;26;;;9998;1;10004;2;10005;26;9997.0;754.0
-1;95800;BANANAS;4891;2;4890;26;;;4897;28;;;;;4894.0;733.75
-1;95900;PEARLS;9995;25;;;;;9998;1;10005;25;;;9996.5;756.0
-1;95900;BANANAS;4890;25;;;;;4897;25;;;;;4893.5;723.9453
-1;96000;BANANAS;4891;2;4890;28;;;4897;30;;;;;4894.0;735.14844
-1;96000;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;758.0
-1;96100;PEARLS;9996;2;9995;20;;;10002;4;10004;2;10005;20;9999.0;758.0
-1;96100;BANANAS;4891;22;;;;;4892;4;4896;4;4897;2;4891.5;752.46094
-1;96200;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;758.0
-1;96200;BANANAS;4891;22;;;;;4898;22;;;;;4894.5;750.9531
-1;96300;PEARLS;10002;1;9995;22;;;10005;22;;;;;10003.5;758.0
-1;96300;BANANAS;4896;1;4891;22;;;4898;22;;;;;4897.0;755.96094
-1;96400;BANANAS;4891;32;;;;;4898;32;;;;;4894.5;755.3828
-1;96400;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;760.0
-1;96500;PEARLS;9998;5;9995;30;;;10005;30;;;;;10001.5;760.0
-1;96500;BANANAS;4892;5;4891;30;;;4893;4;4898;30;;;4892.5;767.46094
-1;96600;PEARLS;10002;1;9998;5;9995;20;10005;20;;;;;10003.5;760.0
-1;96600;BANANAS;4892;4;4891;20;;;4898;20;;;;;4895.0;764.71094
-1;96700;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;762.0
-1;96700;BANANAS;4891;24;;;;;4898;24;;;;;4894.5;767.34375
-1;96800;BANANAS;4891;26;;;;;4898;26;;;;;4894.5;760.4922
-1;96800;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;762.0
-1;96900;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;762.0
-1;96900;BANANAS;4897;1;4892;28;;;4898;28;;;;;4897.5;758.3047
-1;97000;PEARLS;9998;5;9996;2;9995;20;10004;2;10005;20;;;10001.0;762.0
-1;97000;BANANAS;4892;27;;;;;4898;22;;;;;4895.0;757.0781
-1;97100;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;762.0
-1;97100;BANANAS;4892;32;;;;;4898;2;4899;30;;;4895.0;764.3125
-1;97200;BANANAS;4892;22;;;;;4897;8;4898;2;4899;20;4894.5;767.0547
-1;97200;PEARLS;9996;2;9995;20;;;10002;8;10004;2;10005;20;9999.0;762.0
-1;97300;PEARLS;9998;1;9996;1;9995;27;10004;1;10005;27;;;10001.0;762.0
-1;97300;BANANAS;4893;1;4892;28;;;4899;28;;;;;4896.0;762.9844
-1;97400;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;762.0
-1;97400;BANANAS;4892;23;;;;;4899;23;;;;;4895.5;766.9453
-1;97500;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;762.0
-1;97500;BANANAS;4892;24;;;;;4899;24;;;;;4895.5;769.5625
-1;97600;BANANAS;4892;26;;;;;4899;26;;;;;4895.5;763.2422
-1;97600;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;762.0
-1;97700;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;762.0
-1;97700;BANANAS;4892;27;;;;;4899;27;;;;;4895.5;760.2344
-1;97800;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;762.0
-1;97800;BANANAS;4892;24;;;;;4899;24;;;;;4895.5;765.41406
-1;97900;PEARLS;9998;3;9995;28;;;10005;28;;;;;10001.5;762.0
-1;97900;BANANAS;4893;31;;;;;4899;28;;;;;4896.0;762.2656
-1;98000;BANANAS;4892;22;;;;;4899;22;;;;;4895.5;757.33594
-1;98000;PEARLS;9996;1;9995;21;;;9998;1;10004;1;10005;21;9997.0;762.0
-1;98100;PEARLS;9998;2;9996;2;9995;28;10004;2;10005;28;;;10001.0;764.0
-1;98100;BANANAS;4893;2;4892;30;;;4898;2;4899;28;;;4895.5;767.46875
-1;98200;PEARLS;9996;1;9995;20;;;9998;5;10004;1;10005;20;9997.0;764.0
-1;98200;BANANAS;4892;1;4891;20;;;4898;21;;;;;4895.0;767.2578
-1;98300;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;774.0
-1;98300;BANANAS;4891;28;;;;;4898;28;;;;;4894.5;766.7422
-1;98400;BANANAS;4892;6;4891;23;;;4898;23;;;;;4895.0;780.2344
-1;98400;PEARLS;9998;6;9995;23;;;10005;23;;;;;10001.5;774.0
-1;98500;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;774.0
-1;98500;BANANAS;4891;27;;;;;4892;2;4897;27;;;4891.5;775.5
-1;98600;PEARLS;10002;4;9996;2;9995;29;10004;2;10005;29;;;10003.0;774.0
-1;98600;BANANAS;4891;31;;;;;4897;31;;;;;4894.0;777.5625
-1;98700;BANANAS;4890;27;;;;;4897;27;;;;;4893.5;767.52344
-1;98700;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;782.0
-1;98800;BANANAS;4893;4;4890;21;;;4896;1;4897;20;;;4894.5;773.3281
-1;98800;PEARLS;9996;1;9995;20;;;9998;1;10004;1;10005;20;9997.0;782.0
-1;98900;BANANAS;4890;25;;;;;4897;25;;;;;4893.5;764.1797
-1;98900;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;784.0
-1;99000;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;784.0
-1;99000;BANANAS;4890;24;;;;;4897;24;;;;;4893.5;752.28125
-1;99100;PEARLS;9998;5;9996;2;9995;26;10004;2;10005;26;;;10001.0;784.0
-1;99100;BANANAS;4891;7;4890;26;;;4897;28;;;;;4894.0;752.96875
-1;99200;BANANAS;4891;1;4890;23;;;4897;24;;;;;4894.0;754.03125
-1;99200;PEARLS;9996;1;9995;23;;;9998;3;10004;1;10005;23;9997.0;784.0
-1;99300;PEARLS;9995;27;;;;;10002;8;10005;27;;;9998.5;790.0
-1;99300;BANANAS;4890;27;;;;;4894;8;4896;27;;;4892.0;768.3906
-1;99400;PEARLS;9995;27;;;;;9998;5;10005;27;;;9996.5;790.0
-1;99400;BANANAS;4895;1;4889;27;;;4896;27;;;;;4895.5;770.5781
-1;99500;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;800.0
-1;99500;BANANAS;4890;1;4889;22;;;4896;23;;;;;4893.0;767.5625
-1;99600;BANANAS;4890;6;4889;28;;;4896;28;;;;;4893.0;764.8906
-1;99600;PEARLS;9998;6;9995;28;;;10005;28;;;;;10001.5;800.0
-1;99700;PEARLS;10002;1;9998;1;9996;1;10004;1;10005;28;;;10003.0;800.0
-1;99700;BANANAS;4890;2;4889;28;;;4896;29;;;;;4893.0;761.2031
-1;99800;PEARLS;9998;3;9996;1;9995;25;10004;1;10005;25;;;10001.0;802.0
-1;99800;BANANAS;4891;3;4890;26;;;4896;1;4897;25;;;4893.5;765.4375
-1;99900;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;802.0
-1;99900;BANANAS;4890;26;;;;;4896;26;;;;;4893.0;761.0
-1;100000;BANANAS;4893;5;4892;3;4891;22;4897;22;;;;;4895.0;756.21875
-1;100000;PEARLS;9998;3;9995;22;;;10005;22;;;;;10001.5;802.0
-1;100100;BANANAS;4891;26;;;;;4892;1;4898;26;;;4891.5;753.35156
-1;100100;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;802.0
-1;100200;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;802.0
-1;100200;BANANAS;4891;30;;;;;4898;30;;;;;4894.5;760.0781
-1;100300;BANANAS;4892;28;;;;;4898;2;4899;26;;;4895.0;756.65625
-1;100300;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;802.0
-1;100400;BANANAS;4893;1;4892;24;;;4899;25;;;;;4896.0;758.4297
-1;100400;PEARLS;9996;1;9995;24;;;9998;9;10004;1;10005;24;9997.0;802.0
-1;100500;BANANAS;4892;27;;;;;4899;27;;;;;4895.5;743.0781
-1;100500;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;820.0
-1;100600;PEARLS;9996;2;9995;21;;;9998;1;10004;2;10005;21;9997.0;820.0
-1;100600;BANANAS;4897;1;4892;23;;;4898;2;4899;21;;;4897.5;744.5547
-1;100700;BANANAS;4892;30;;;;;4899;30;;;;;4895.5;750.03906
-1;100700;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;822.0
-1;100800;BANANAS;4893;1;4892;22;;;4895;2;4897;2;4899;23;4894.0;741.59375
-1;100800;PEARLS;9996;1;9995;22;;;10002;2;10004;1;10005;22;9999.0;822.0
-1;100900;BANANAS;4893;24;;;;;4898;1;4900;24;;;4895.5;728.85156
-1;100900;PEARLS;9995;24;;;;;10002;1;10005;24;;;9998.5;822.0
-1;101000;PEARLS;9998;6;9996;2;9995;20;10004;2;10005;20;;;10001.0;822.0
-1;101000;BANANAS;4894;6;4893;22;;;4900;22;;;;;4897.0;739.53125
-1;101100;BANANAS;4899;1;4893;27;;;4900;27;;;;;4899.5;744.47656
-1;101100;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;822.0
-1;101200;BANANAS;4894;28;;;;;4900;28;;;;;4897.0;732.59375
-1;101200;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;822.0
-1;101300;BANANAS;4894;20;;;;;4901;20;;;;;4897.5;730.75
-1;101300;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;822.0
-1;101400;PEARLS;9995;21;;;;;9998;2;10005;21;;;9996.5;822.0
-1;101400;BANANAS;4894;21;;;;;4901;21;;;;;4897.5;731.78125
-1;101500;BANANAS;4896;10;4895;21;;;4901;1;4902;20;;;4898.5;740.4375
-1;101500;PEARLS;9998;10;9996;1;9995;20;10004;1;10005;20;;;10001.0;822.0
-1;101600;BANANAS;4895;24;;;;;4900;4;4902;24;;;4897.5;749.0156
-1;101600;PEARLS;9996;2;9995;22;;;10002;4;10004;2;10005;22;9999.0;822.0
-1;101700;BANANAS;4895;26;;;;;4896;1;4901;1;4902;26;4895.5;755.7344
-1;101700;PEARLS;10002;1;9996;1;9995;26;10004;1;10005;26;;;10003.0;822.0
-1;101800;PEARLS;9996;2;9995;29;;;10002;1;10004;2;10005;29;9999.0;824.0
-1;101800;BANANAS;4895;31;;;;;4900;1;4901;2;4902;29;4897.5;767.0781
-1;101900;BANANAS;4895;25;;;;;4902;25;;;;;4898.5;764.96875
-1;101900;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;824.0
-1;102000;BANANAS;4895;28;;;;;4902;28;;;;;4898.5;765.8203
-1;102000;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;824.0
-1;102100;BANANAS;4895;29;;;;;4900;10;4901;2;4902;27;4897.5;762.02344
-1;102100;PEARLS;9996;2;9995;27;;;10000;4;10002;10;10004;2;9998.0;824.0
-1;102200;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;824.0
-1;102200;BANANAS;4895;26;;;;;4901;26;;;;;4898.0;767.9844
-1;102300;BANANAS;4896;5;4895;28;;;4901;28;;;;;4898.5;786.1406
-1;102300;PEARLS;9998;6;9995;28;;;10005;28;;;;;10001.5;824.0
-1;102400;BANANAS;4895;28;;;;;4901;28;;;;;4898.0;788.3203
-1;102400;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;824.0
-1;102500;BANANAS;4895;27;;;;;4902;27;;;;;4898.5;784.375
-1;102500;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;824.0
-1;102600;PEARLS;9998;1;9995;28;;;10005;28;;;;;10001.5;824.0
-1;102600;BANANAS;4896;2;4895;28;;;4902;28;;;;;4899.0;771.5781
-1;102700;BANANAS;4896;1;4895;21;;;4902;21;;;;;4899.0;780.9219
-1;102700;PEARLS;9998;1;9995;21;;;10005;21;;;;;10001.5;824.0
-1;102800;BANANAS;4895;27;;;;;4898;3;4902;27;;;4896.5;789.09375
-1;102800;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;824.0
-1;102900;BANANAS;4895;25;;;;;4900;4;4902;25;;;4897.5;800.4297
-1;102900;PEARLS;9996;1;9995;24;;;10002;5;10004;1;10005;24;9999.0;824.0
-1;103000;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;824.0
-1;103000;BANANAS;4898;2;4895;27;;;4902;27;;;;;4900.0;787.5781
-1;103100;PEARLS;9996;1;9995;21;;;10000;6;10004;1;10005;21;9998.0;824.0
-1;103100;BANANAS;4895;22;;;;;4901;1;4902;21;;;4898.0;791.4531
-1;103200;BANANAS;4894;30;;;;;4901;30;;;;;4897.5;778.9531
-1;103200;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;824.0
-1;103300;BANANAS;4895;1;4894;21;;;4901;22;;;;;4898.0;761.65625
-1;103300;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;824.0
-1;103400;BANANAS;4894;27;;;;;4901;27;;;;;4897.5;757.8047
-1;103400;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;824.0
-1;103500;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;824.0
-1;103500;BANANAS;4894;27;;;;;4900;27;;;;;4897.0;753.34375
-1;103600;PEARLS;9996;1;9995;26;;;9998;4;10002;7;10004;1;9997.0;824.0
-1;103600;BANANAS;4893;27;;;;;4898;7;4900;27;;;4895.5;748.53906
-1;103700;BANANAS;4894;30;;;;;4899;8;4901;30;;;4896.5;746.65625
-1;103700;PEARLS;9995;30;;;;;9998;1;10002;8;10005;30;9996.5;824.0
-1;103800;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;826.0
-1;103800;BANANAS;4894;32;;;;;4901;32;;;;;4897.5;746.5625
-1;103900;PEARLS;9998;3;9996;1;9995;27;10004;1;10005;27;;;10001.0;826.0
-1;103900;BANANAS;4895;5;4894;27;;;4901;28;;;;;4898.0;758.0469
-1;104000;PEARLS;9996;1;9995;21;;;9998;2;10004;1;10005;21;9997.0;826.0
-1;104000;BANANAS;4895;22;;;;;4901;1;4902;21;;;4898.0;751.0625
-1;104100;BANANAS;4895;31;;;;;4902;31;;;;;4898.5;741.5547
-1;104100;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;826.0
-1;104200;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;826.0
-1;104200;BANANAS;4896;2;4895;29;;;4902;31;;;;;4899.0;731.4219
-1;104300;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;826.0
-1;104300;BANANAS;4896;21;;;;;4902;1;4903;20;;;4899.0;729.7578
-1;104400;PEARLS;9996;1;9995;23;;;10000;6;10002;2;10004;1;9998.0;826.0
-1;104400;BANANAS;4896;24;;;;;4901;2;4903;24;;;4898.5;714.6719
-1;104500;BANANAS;4896;31;;;;;4897;5;4902;2;4903;29;4896.5;719.9219
-1;104500;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;826.0
-1;104600;BANANAS;4896;26;;;;;4902;1;4903;25;;;4899.0;711.0078
-1;104600;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;826.0
-1;104700;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;826.0
-1;104700;BANANAS;4896;30;;;;;4903;30;;;;;4899.5;704.65625
-1;104800;PEARLS;9998;4;9995;21;;;10005;21;;;;;10001.5;826.0
-1;104800;BANANAS;4897;6;4896;21;;;4903;21;;;;;4900.0;696.1406
-1;104900;PEARLS;9998;5;9996;1;9995;23;10004;1;10005;23;;;10001.0;826.0
-1;104900;BANANAS;4897;6;4896;23;;;4903;24;;;;;4900.0;695.7031
-1;105000;BANANAS;4897;21;;;;;4904;21;;;;;4900.5;687.2578
-1;105000;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;826.0
-1;105100;PEARLS;10002;1;9995;22;;;10005;22;;;;;10003.5;826.0
-1;105100;BANANAS;4897;22;;;;;4904;22;;;;;4900.5;684.5547
-1;105200;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;828.0
-1;105200;BANANAS;4898;2;4897;28;;;4904;30;;;;;4901.0;689.1094
-1;105300;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;828.0
-1;105300;BANANAS;4898;1;4897;30;;;4904;31;;;;;4901.0;697.5469
-1;105400;BANANAS;4900;6;4897;23;;;4904;23;;;;;4902.0;706.875
-1;105400;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;828.0
-1;105500;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;828.0
-1;105500;BANANAS;4897;29;;;;;4898;1;4900;5;4904;29;4897.5;701.84375
-1;105600;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;828.0
-1;105600;BANANAS;4897;28;;;;;4904;28;;;;;4900.5;704.0781
-1;105700;PEARLS;9995;29;;;;;10002;2;10005;29;;;9998.5;828.0
-1;105700;BANANAS;4897;29;;;;;4902;2;4903;29;;;4899.5;694.0
-1;105800;BANANAS;4897;32;;;;;4903;32;;;;;4900.0;696.58594
-1;105800;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;828.0
-1;105900;PEARLS;10002;1;9995;23;;;10005;23;;;;;10003.5;828.0
-1;105900;BANANAS;4896;23;;;;;4903;23;;;;;4899.5;696.0547
-1;106000;PEARLS;9998;5;9996;2;9995;26;10004;2;10005;26;;;10001.0;830.0
-1;106000;BANANAS;4902;1;4898;5;4897;28;4904;28;;;;;4903.0;693.1875
-1;106100;PEARLS;9996;1;9995;24;;;10002;7;10004;1;10005;24;9999.0;830.0
-1;106100;BANANAS;4897;25;;;;;4902;8;4903;1;4904;24;4899.5;670.4297
-1;106200;BANANAS;4897;29;;;;;4904;29;;;;;4900.5;679.08594
-1;106200;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;830.0
-1;106300;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;830.0
-1;106300;BANANAS;4897;25;;;;;4898;1;4900;5;4904;25;4897.5;667.96094
-1;106400;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;830.0
-1;106400;BANANAS;4898;26;;;;;4904;27;;;;;4901.0;703.9375
-1;106500;PEARLS;9998;8;9995;25;;;10005;25;;;;;10001.5;830.0
-1;106500;BANANAS;4898;8;4897;25;;;4904;25;;;;;4901.0;700.4219
-1;106600;BANANAS;4897;30;;;;;4902;2;4904;30;;;4899.5;703.6875
-1;106600;PEARLS;9995;30;;;;;10002;2;10005;30;;;9998.5;830.0
-1;106700;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;830.0
-1;106700;BANANAS;4898;31;;;;;4905;31;;;;;4901.5;700.15625
-1;106800;PEARLS;9998;6;9996;2;9995;25;10004;2;10005;25;;;10001.0;830.0
-1;106800;BANANAS;4899;6;4898;27;;;4904;2;4905;25;;;4901.5;701.3828
-1;106900;PEARLS;9998;7;9995;23;;;10005;23;;;;;10001.5;830.0
-1;106900;BANANAS;4899;7;4898;23;;;4905;23;;;;;4902.0;713.9531
-1;107000;BANANAS;4899;1;4898;30;;;4904;1;4905;29;;;4901.5;720.2031
-1;107000;PEARLS;9998;2;9996;1;9995;29;10004;1;10005;29;;;10001.0;830.0
-1;107100;PEARLS;10002;4;9998;1;9996;1;10004;1;10005;26;;;10003.0;830.0
-1;107100;BANANAS;4899;1;4898;27;;;4905;27;;;;;4902.0;709.2344
-1;107200;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;838.0
-1;107200;BANANAS;4899;2;4898;21;;;4905;23;;;;;4902.0;722.0469
-1;107300;PEARLS;9996;1;9995;22;;;10002;1;10004;1;10005;22;9999.0;838.0
-1;107300;BANANAS;4903;5;4899;23;;;4904;1;4905;1;4906;22;4903.5;706.96875
-1;107400;BANANAS;4899;29;;;;;4906;29;;;;;4902.5;555.7969
-1;107400;PEARLS;10002;10;9995;29;;;10005;29;;;;;10003.5;838.0
-1;107500;BANANAS;4899;27;;;;;4905;2;4906;25;;;4902.0;551.7578
-1;107500;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;858.0
-1;107600;PEARLS;9995;25;;;;;10002;3;10005;25;;;9998.5;858.0
-1;107600;BANANAS;4898;25;;;;;4899;1;4903;3;4905;25;4898.5;551.5
-1;107700;BANANAS;4898;21;;;;;4905;21;;;;;4901.5;586.7969
-1;107700;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;858.0
-1;107800;BANANAS;4898;31;;;;;4905;31;;;;;4901.5;588.1406
-1;107800;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;858.0
-1;107900;PEARLS;9995;25;;;;;10002;1;10005;25;;;9998.5;858.0
-1;107900;BANANAS;4898;25;;;;;4905;25;;;;;4901.5;588.46094
-1;108000;PEARLS;9998;8;9996;2;9995;21;10004;2;10005;21;;;10001.0;858.0
-1;108000;BANANAS;4899;10;4898;21;;;4905;23;;;;;4902.0;588.0156
-1;108100;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;858.0
-1;108100;BANANAS;4898;30;;;;;4905;30;;;;;4901.5;585.3203
-1;108200;BANANAS;4899;25;;;;;4906;25;;;;;4902.5;587.9844
-1;108200;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;858.0
-1;108300;PEARLS;10002;9;9998;7;9995;27;10005;27;;;;;10003.5;858.0
-1;108300;BANANAS;4900;6;4899;27;;;4906;27;;;;;4903.0;582.84375
-1;108400;PEARLS;9998;9;9995;20;;;10005;20;;;;;10001.5;876.0
-1;108400;BANANAS;4900;9;4899;20;;;4906;20;;;;;4903.0;593.3594
-1;108500;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;876.0
-1;108500;BANANAS;4899;30;;;;;4906;30;;;;;4902.5;585.0547
-1;108600;BANANAS;4899;31;;;;;4900;1;4905;1;4906;30;4899.5;581.1719
-1;108600;PEARLS;9996;1;9995;30;;;9998;1;10004;1;10005;30;9997.0;876.0
-1;108700;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;878.0
-1;108700;BANANAS;4899;27;;;;;4905;2;4906;25;;;4902.0;591.7344
-1;108800;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;878.0
-1;108800;BANANAS;4904;1;4899;26;;;4905;2;4906;24;;;4904.5;593.7344
-1;108900;PEARLS;9996;1;9995;22;;;10002;1;10004;1;10005;22;9999.0;878.0
-1;108900;BANANAS;4900;23;;;;;4904;1;4906;23;;;4902.0;559.9375
-1;109000;BANANAS;4900;3;4899;23;;;4906;24;;;;;4903.0;564.3594
-1;109000;PEARLS;9998;2;9996;1;9995;23;10004;1;10005;23;;;10001.0;878.0
-1;109100;BANANAS;4899;22;;;;;4904;10;4906;22;;;4901.5;568.96875
-1;109100;PEARLS;9996;2;9995;20;;;10002;10;10004;2;10005;20;9999.0;878.0
-1;109200;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;878.0
-1;109200;BANANAS;4903;3;4899;25;;;4906;25;;;;;4904.5;569.39844
-1;109300;BANANAS;4899;6;4898;25;;;4905;25;;;;;4902.0;481.89844
-1;109300;PEARLS;10002;1;9998;6;9996;1;10004;1;10005;24;;;10003.0;878.0
-1;109400;BANANAS;4898;24;;;;;4901;4;4903;9;4905;25;4899.5;488.96484
-1;109400;PEARLS;9996;2;9995;23;;;10002;9;10004;2;10005;23;9999.0;880.0
-1;109500;BANANAS;4903;10;4899;5;4898;30;4905;30;;;;;4904.0;484.39062
-1;109500;PEARLS;9998;5;9995;30;;;10005;30;;;;;10001.5;880.0
-1;109600;PEARLS;9998;5;9995;21;;;10005;21;;;;;10001.5;880.0
-1;109600;BANANAS;4899;4;4898;21;;;4905;21;;;;;4902.0;190.99121
-1;109700;BANANAS;4898;28;;;;;4905;28;;;;;4901.5;191.02539
-1;109700;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;880.0
-1;109800;BANANAS;4899;2;4898;25;;;4905;27;;;;;4902.0;189.55371
-1;109800;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;880.0
-1;109900;BANANAS;4899;29;;;;;4906;29;;;;;4902.5;189.51562
-1;109900;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;880.0
-1;110000;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;880.0
-1;110000;BANANAS;4899;25;;;;;4906;25;;;;;4902.5;188.76172
-1;110100;BANANAS;4904;1;4899;25;;;4905;1;4906;24;;;4904.5;189.13086
-1;110100;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;880.0
-1;110200;BANANAS;4899;27;;;;;4906;28;;;;;4902.5;161.84814
-1;110200;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;880.0
-1;110300;BANANAS;4899;27;;;;;4904;5;4906;27;;;4901.5;162.51172
-1;110300;PEARLS;9996;1;9995;26;;;10002;5;10004;1;10005;26;9999.0;880.0
-1;110400;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;880.0
-1;110400;BANANAS;4900;26;;;;;4907;26;;;;;4903.5;162.19043
-1;110500;BANANAS;4900;21;;;;;4907;21;;;;;4903.5;162.71387
-1;110500;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;880.0
-1;110600;BANANAS;4900;27;;;;;4906;27;;;;;4903.0;161.9834
-1;110600;PEARLS;9996;1;9995;26;;;9998;1;10004;1;10005;26;9997.0;880.0
-1;110700;BANANAS;4900;25;;;;;4906;2;4907;23;;;4903.0;161.49072
-1;110700;PEARLS;10002;1;9996;2;9995;23;10004;2;10005;23;;;10003.0;882.0
-1;110800;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;884.0
-1;110800;BANANAS;4903;4;4900;24;;;4906;2;4907;22;;;4904.5;162.12402
-1;110900;BANANAS;4900;26;;;;;4904;2;4906;26;;;4902.0;46.125977
-1;110900;PEARLS;9995;26;;;;;10002;2;10005;26;;;9998.5;884.0
-1;111000;BANANAS;4900;26;;;;;4907;26;;;;;4903.5;45.73242
-1;111000;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;884.0
-1;111100;BANANAS;4900;20;;;;;4902;5;4907;21;;;4901.0;46.453125
-1;111100;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;884.0
-1;111200;PEARLS;9998;6;9996;1;9995;20;10004;1;10005;20;;;10001.0;884.0
